City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
1387,Bredasdorp,-34.5322,20.0403,66.99,83,4,1.99,ZA,clear sky
1388,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1389,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1390,Ushuaia,-54.8,-68.3,53.6,54,20,25.32,AR,few clouds
1391,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1392,Lebu,-37.6167,-73.65,62.01,70,8,11.36,CL,clear sky
1393,Zinder,13.8072,8.9881,69.91,21,16,10.02,NE,few clouds
1394,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1395,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1396,Garowe,8.4054,48.4845,65.61,83,0,9.78,SO,clear sky
1397,Upernavik,72.7868,-56.1549,-9.85,85,4,7.05,GL,clear sky
1398,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1399,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1400,Qaanaaq,77.484,-69.3632,-7.26,70,91,1.66,GL,overcast clouds
1401,Ferrandina,40.5012,16.4547,57.2,67,0,8.05,IT,clear sky
1402,Codrington,-38.2667,141.9667,59.13,71,89,6.49,AU,overcast clouds
1403,Buraydah,26.326,43.975,53.6,62,0,5.75,SA,clear sky
1404,Chuy,-33.6971,-53.4616,77.65,66,60,14.58,UY,moderate rain
1405,Longyearbyen,78.2186,15.6401,-2.2,55,20,20.71,SJ,few clouds
1406,Georgetown,5.4112,100.3354,80.01,78,20,3.44,MY,few clouds
1407,Busselton,-33.65,115.3333,63.0,76,0,4.0,AU,clear sky
1408,Hofn,64.2539,-15.2082,20.73,87,98,21.47,IS,overcast clouds
1409,Kismayo,-0.3582,42.5454,76.66,76,50,14.12,SO,scattered clouds
1410,Dikson,73.5069,80.5464,-35.93,81,0,8.23,RU,clear sky
1411,Albany,42.6001,-73.9662,21.0,46,11,5.01,US,few clouds
1412,Aquiraz,-3.9014,-38.3911,84.2,70,0,9.22,BR,clear sky
1413,Karlskrona,56.1616,15.5866,21.2,93,55,3.44,SE,broken clouds
1414,Narsaq,60.9167,-46.05,39.2,35,75,35.68,GL,broken clouds
